0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	PANTHER	PTHR15332	UNCHARACTERIZED	173	648	3.4E-14	T	09-11-2021				
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	PANTHER	PTHR15332	UNCHARACTERIZED	7	187	3.4E-14	T	09-11-2021				
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SUPERFAMILY	SSF57184	Growth factor receptor domain	156	282	9.42E-13	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SUPERFAMILY	SSF57184	Growth factor receptor domain	295	436	5.01E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	226	288	1.8E-5	T	09-11-2021				
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	136	196	6.0E-6	T	09-11-2021				
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	319	377	9.9E-7	T	09-11-2021				
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SUPERFAMILY	SSF57184	Growth factor receptor domain	455	583	5.5E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	484	541	43.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	154	196	3.1E-4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	246	288	4.2E-4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	339	376	0.093	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	606	651	0.54	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	27	60	45.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	422	465	3.6	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	61	105	0.0013	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	543	588	50.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00261	furin_3	377	416	9.4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	159	188	230.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	291	325	200.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	427	457	22.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	374	405	30.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	32	65	140.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	458	488	150.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	610	643	23.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	508	547	31.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	117	158	230.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	73	110	190.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	251	280	41.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_28520	5b6a73199b0076de74744602bc5cff55	711	SMART	SM00181	egf_5	344	373	42.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_20474	ec88e57f9bf5f7553bfe83e1530da4af	297	SUPERFAMILY	SSF57184	Growth factor receptor domain	24	160	1.26E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_20474	ec88e57f9bf5f7553bfe83e1530da4af	297	SMART	SM00261	furin_3	163	217	44.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_20474	ec88e57f9bf5f7553bfe83e1530da4af	297	SMART	SM00261	furin_3	22	64	0.064	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_20474	ec88e57f9bf5f7553bfe83e1530da4af	297	SMART	SM00261	furin_3	106	150	4.9E-4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_20478	46a691b139bf3b24d76542bf62b1d665	285	SMART	SM00261	furin_3	106	150	0.0065	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_20478	46a691b139bf3b24d76542bf62b1d665	285	SMART	SM00261	furin_3	22	65	1.2	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_20478	46a691b139bf3b24d76542bf62b1d665	285	SUPERFAMILY	SSF57184	Growth factor receptor domain	24	150	2.4E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_20491	85fcfb147ecec71897985fd22d25cc09	285	SUPERFAMILY	SSF57184	Growth factor receptor domain	24	148	1.28E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_20491	85fcfb147ecec71897985fd22d25cc09	285	SMART	SM00261	furin_3	106	150	0.0065	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_20491	85fcfb147ecec71897985fd22d25cc09	285	SMART	SM00261	furin_3	22	65	1.2	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21627	f519ad8851603d52e278cd19ebff61c1	322	SUPERFAMILY	SSF57184	Growth factor receptor domain	3	138	2.66E-15	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_21627	f519ad8851603d52e278cd19ebff61c1	322	SMART	SM00261	furin_3	65	112	0.012	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21627	f519ad8851603d52e278cd19ebff61c1	322	SMART	SM00261	furin_3	124	171	0.075	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_21627	f519ad8851603d52e278cd19ebff61c1	322	SUPERFAMILY	SSF57184	Growth factor receptor domain	67	269	6.75E-7	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_22604	7f402830d5bf13f15cfbc60aa4624fe1	165	SUPERFAMILY	SSF57184	Growth factor receptor domain	6	114	6.12E-6	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_25961	ead6bcfce87dddc82f155c971f149e78	323	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	18	5.0	T	09-11-2021				
SS50377_25961	ead6bcfce87dddc82f155c971f149e78	323	SUPERFAMILY	SSF57184	Growth factor receptor domain	18	162	1.75E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_25961	ead6bcfce87dddc82f155c971f149e78	323	SMART	SM00261	furin_3	63	112	0.0019	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_25961	ead6bcfce87dddc82f155c971f149e78	323	SMART	SM00261	furin_3	124	168	1.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_25969	93e0ce15b3f76135ad8ac38c69bb3906	323	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	18	5.0	T	09-11-2021				
SS50377_25969	93e0ce15b3f76135ad8ac38c69bb3906	323	SUPERFAMILY	SSF57184	Growth factor receptor domain	25	163	4.71E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_25969	93e0ce15b3f76135ad8ac38c69bb3906	323	SMART	SM00261	furin_3	63	112	0.0019	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_25969	93e0ce15b3f76135ad8ac38c69bb3906	323	SMART	SM00261	furin_3	124	168	1.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SUPERFAMILY	SSF57184	Growth factor receptor domain	25	138	8.73E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00261	furin_3	144	189	0.34	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00261	furin_3	88	132	0.003	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00261	furin_3	25	70	4.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	57	97	2.7E-5	T	09-11-2021				
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00181	egf_5	93	122	110.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00181	egf_5	63	92	5.6	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00181	egf_5	239	287	120.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00181	egf_5	149	179	210.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_25994	6f299e7ca9b14ad66b50fdfcfa4a6b19	342	SMART	SM00181	egf_5	30	62	88.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26007	a11144bc3ee4dfbb1521ead8ec2bb00e	296	SMART	SM00261	furin_3	93	137	0.014	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26007	a11144bc3ee4dfbb1521ead8ec2bb00e	296	SMART	SM00261	furin_3	29	87	0.16	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26007	a11144bc3ee4dfbb1521ead8ec2bb00e	296	SUPERFAMILY	SSF57184	Growth factor receptor domain	8	137	4.82E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26007	a11144bc3ee4dfbb1521ead8ec2bb00e	296	CDD	cd12087	TM_EGFR-like	264	296	0.00137751	T	09-11-2021				
SS50377_26040	cb9f67bdbcf7f455dce885596f1c3a29	323	SUPERFAMILY	SSF57184	Growth factor receptor domain	30	164	1.35E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26040	cb9f67bdbcf7f455dce885596f1c3a29	323	SMART	SM00261	furin_3	9	60	13.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26040	cb9f67bdbcf7f455dce885596f1c3a29	323	SMART	SM00261	furin_3	124	169	5.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26040	cb9f67bdbcf7f455dce885596f1c3a29	323	SMART	SM00261	furin_3	63	112	3.7E-4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26040	cb9f67bdbcf7f455dce885596f1c3a29	323	SMART	SM00261	furin_3	223	273	39.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	1	67	3.7E-5	T	09-11-2021				
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SMART	SM00261	furin_3	25	70	5.2	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SMART	SM00261	furin_3	88	133	5.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SMART	SM00261	furin_3	145	190	0.019	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	ProSitePatterns	PS00764	Endonuclease III iron-sulfur binding region signature.	61	77	-	T	09-11-2021	IPR004035	Endonuclease III, iron-sulphur binding site		Reactome: R-HSA-110330|Reactome: R-HSA-110331|Reactome: R-HSA-110357|Reactome: R-HSA-9608287|Reactome: R-HSA-9608290
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SUPERFAMILY	SSF57184	Growth factor receptor domain	57	184	1.08E-15	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SMART	SM00181	egf_5	27	62	150.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SMART	SM00181	egf_5	150	180	60.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SMART	SM00181	egf_5	63	92	35.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26042	151682b6ac05a797a45ed20ffb5acc16	349	SMART	SM00181	egf_5	93	123	44.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	Pfam	PF03302	Giardia variant-specific surface protein	46	132	2.4E-9	T	09-11-2021	IPR005127	Giardia variant-specific surface protein		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	ProSitePatterns	PS00764	Endonuclease III iron-sulfur binding region signature.	61	77	-	T	09-11-2021	IPR004035	Endonuclease III, iron-sulphur binding site		Reactome: R-HSA-110330|Reactome: R-HSA-110331|Reactome: R-HSA-110357|Reactome: R-HSA-9608287|Reactome: R-HSA-9608290
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SUPERFAMILY	SSF57184	Growth factor receptor domain	54	185	1.48E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	1	67	3.7E-5	T	09-11-2021				
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	27	62	48.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	240	288	140.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	151	181	70.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	63	92	100.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	93	123	42.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00261	furin_3	88	133	3.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00261	furin_3	146	190	0.17	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26060	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00261	furin_3	25	78	17.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26061	66db0eb524eedccd7a5b018ed6109dd9	314	SUPERFAMILY	SSF57184	Growth factor receptor domain	48	156	5.8E-6	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26061	66db0eb524eedccd7a5b018ed6109dd9	314	SUPERFAMILY	SSF57184	Growth factor receptor domain	116	266	1.2E-5	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SUPERFAMILY	SSF57184	Growth factor receptor domain	9	102	6.28E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00261	furin_3	258	323	65.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00261	furin_3	174	219	20.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00261	furin_3	25	77	9.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00261	furin_3	118	162	4.2	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00261	furin_3	88	117	46.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SUPERFAMILY	SSF57184	Growth factor receptor domain	84	213	1.78E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00181	egf_5	27	62	77.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00181	egf_5	93	122	26.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00181	egf_5	63	92	2.5	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00181	egf_5	123	152	68.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00181	egf_5	179	209	170.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26063	1e44bcdec86c97a7c9af5bdcbda7abde	373	SMART	SM00181	egf_5	267	315	130.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	Pfam	PF03302	Giardia variant-specific surface protein	46	132	2.4E-9	T	09-11-2021	IPR005127	Giardia variant-specific surface protein		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	ProSitePatterns	PS00764	Endonuclease III iron-sulfur binding region signature.	61	77	-	T	09-11-2021	IPR004035	Endonuclease III, iron-sulphur binding site		Reactome: R-HSA-110330|Reactome: R-HSA-110331|Reactome: R-HSA-110357|Reactome: R-HSA-9608287|Reactome: R-HSA-9608290
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SUPERFAMILY	SSF57184	Growth factor receptor domain	54	185	1.48E-12	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	1	67	3.7E-5	T	09-11-2021				
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	27	62	48.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	240	288	140.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	151	181	70.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	63	92	100.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00181	egf_5	93	123	42.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00261	furin_3	88	133	3.1	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00261	furin_3	146	190	0.17	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26064	212b55487a35b6cb136e93b0075a6b14	350	SMART	SM00261	furin_3	25	78	17.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SUPERFAMILY	SSF57184	Growth factor receptor domain	84	213	6.28E-14	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SUPERFAMILY	SSF57184	Growth factor receptor domain	10	91	3.61E-9	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00181	egf_5	27	62	77.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00181	egf_5	123	152	130.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00181	egf_5	93	122	24.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00181	egf_5	63	92	2.1	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00181	egf_5	179	209	150.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00181	egf_5	267	315	99.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00261	furin_3	118	162	1.8	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00261	furin_3	174	219	3.4	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00261	furin_3	25	77	9.5	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00261	furin_3	88	117	21.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26076	3645dd3d5e1da0f93ae405c0babe8cbe	373	SMART	SM00261	furin_3	273	323	37.0	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26078	4ee751dae187fb51defd0b5514e8b219	247	SUPERFAMILY	SSF57184	Growth factor receptor domain	25	186	1.16E-5	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SMART	SM00261	furin_3	145	189	0.034	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SMART	SM00261	furin_3	88	133	0.056	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SMART	SM00261	furin_3	25	70	5.7	T	09-11-2021	IPR006212	Furin-like repeat		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	ProSitePatterns	PS00764	Endonuclease III iron-sulfur binding region signature.	61	77	-	T	09-11-2021	IPR004035	Endonuclease III, iron-sulphur binding site		Reactome: R-HSA-110330|Reactome: R-HSA-110331|Reactome: R-HSA-110357|Reactome: R-HSA-9608287|Reactome: R-HSA-9608290
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	Pfam	PF03302	Giardia variant-specific surface protein	45	136	2.5E-9	T	09-11-2021	IPR005127	Giardia variant-specific surface protein		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SMART	SM00181	egf_5	27	62	49.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SMART	SM00181	egf_5	150	180	71.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SMART	SM00181	egf_5	63	92	100.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SMART	SM00181	egf_5	93	123	67.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	1	67	2.6E-5	T	09-11-2021				
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	SUPERFAMILY	SSF57184	Growth factor receptor domain	28	140	1.57E-11	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26080	b9b8d95019d3d82e24f4d7c93e4fb0d4	347	Gene3D	G3DSA:2.10.220.10	Hormone Receptor	85	202	2.1E-5	T	09-11-2021				
SS50377_26081	1913e65be71d30c3aad1856bb1f8a2da	375	Pfam	PF03302	Giardia variant-specific surface protein	44	124	3.0E-8	T	09-11-2021	IPR005127	Giardia variant-specific surface protein		
SS50377_26081	1913e65be71d30c3aad1856bb1f8a2da	375	SUPERFAMILY	SSF57184	Growth factor receptor domain	61	185	1.5E-13	T	09-11-2021	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
SS50377_26081	1913e65be71d30c3aad1856bb1f8a2da	375	SMART	SM00181	egf_5	93	122	21.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26081	1913e65be71d30c3aad1856bb1f8a2da	375	SMART	SM00181	egf_5	63	92	2.5	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26081	1913e65be71d30c3aad1856bb1f8a2da	375	SMART	SM00181	egf_5	269	317	160.0	T	09-11-2021	IPR000742	EGF-like domain		
SS50377_26081	1913e65be71d30c3aad1856bb1f8a2da	375	SMART	SM00181	egf_5	123	152	160.0	T	09-11-2021	IPR000742	EGF-like domain		
